ID,female,age,time,pref_15,region_15,ew_15,pref,region,ew,itemID_1,itemID_2,itemID_3,itemID_4,itemID_5,itemID_6,itemID_7,itemID_8,itemID_9,itemID_10
8654,1,2,214,22,2,0,22,2,0,2,5,8,7,6,1,3,9,0,4
4255,0,4,262,13,3,0,12,3,0,7,2,4,1,0,3,5,8,9,6
8553,1,2,433,44,9,1,44,9,1,0,7,2,4,5,3,1,8,9,6
3211,0,5,540,18,5,0,18,5,0,8,9,4,1,2,7,0,3,5,6
1704,1,1,260,7,2,0,1,1,0,0,6,1,2,3,5,9,7,8,4
2012,1,2,253,0,0,0,0,0,0,3,2,0,6,7,9,5,4,8,1
8651,1,1,348,20,2,0,20,2,0,8,3,0,2,6,9,5,4,7,1
3285,0,3,250,4,1,0,4,1,0,7,2,4,5,0,1,8,6,3,9
8086,1,2,261,26,6,1,26,6,1,4,5,0,7,1,2,3,6,8,9
6583,0,3,772,13,3,0,13,3,0,4,5,0,7,2,8,9,3,1,6
1875,1,2,322,29,6,1,29,6,1,5,2,3,0,7,8,1,9,6,4
9794,1,2,239,13,3,0,13,3,0,6,2,7,0,3,8,9,5,1,4
8140,1,2,577,5,1,0,5,1,0,5,0,7,2,3,1,4,6,8,9
8187,1,0,210,17,4,0,14,3,0,7,2,5,0,8,9,6,3,1,4
5357,0,0,256,14,3,0,14,3,0,7,2,8,5,0,3,1,9,6,4
5729,0,1,342,26,6,1,15,4,0,3,0,7,1,2,8,4,5,6,9
4445,0,1,240,18,5,0,18,5,0,1,2,7,0,3,6,8,5,4,9
8013,1,1,262,16,3,0,16,3,0,1,0,3,7,5,2,8,6,4,9
3323,0,3,224,31,7,1,18,5,0,7,4,5,8,2,1,0,3,6,9
9425,1,1,280,35,8,1,9,3,0,2,3,5,4,0,7,9,8,6,1
3627,0,3,411,26,6,1,26,6,1,7,1,2,4,5,6,8,0,3,9
8973,1,2,218,12,3,0,12,3,0,0,6,1,9,3,2,4,5,7,8
1457,0,1,426,39,9,1,13,3,0,5,4,7,1,8,0,3,6,2,9
1221,1,5,623,17,4,0,11,3,0,7,4,5,1,2,0,8,6,3,9
4041,0,0,240,2,1,0,2,1,0,4,7,2,5,8,0,3,1,6,9
9860,1,3,216,13,3,0,0,0,0,5,0,1,7,4,2,8,6,9,3
8011,1,1,366,13,3,0,13,3,0,0,5,4,1,7,6,3,2,8,9
1320,1,1,236,19,5,0,19,5,0,7,3,5,2,8,0,1,4,6,9
5013,0,3,290,26,6,1,26,6,1,7,4,2,3,0,1,8,6,9,5
1872,0,3,594,35,8,1,35,8,1,5,2,7,6,1,3,8,4,0,9
1323,1,2,624,24,5,0,24,5,0,0,6,3,9,1,5,8,2,7,4
8586,1,1,296,14,3,0,14,3,0,7,8,2,1,0,6,5,3,9,4
9328,1,1,187,13,3,0,13,3,0,1,9,7,4,2,8,0,3,5,6
9802,1,0,414,13,3,0,13,3,0,6,2,7,5,4,0,8,3,1,9
9523,1,2,272,12,3,0,43,9,1,0,7,1,3,2,8,6,5,9,4
8883,1,2,325,8,3,0,13,3,0,7,4,9,2,6,0,5,3,8,1
4679,0,2,388,7,2,0,7,2,0,7,5,3,0,6,1,2,8,9,4
9724,1,3,330,26,6,1,26,6,1,4,8,3,5,7,9,6,2,0,1
1316,0,3,231,13,3,0,13,3,0,4,7,2,1,6,0,8,3,5,9
1996,0,3,233,18,5,0,18,5,0,4,7,3,5,2,8,1,6,0,9
4499,0,0,226,16,3,0,16,3,0,9,6,8,1,2,3,0,5,7,4
6055,0,2,271,11,3,0,14,3,0,5,7,4,2,9,1,3,0,8,6
8811,1,1,446,25,6,1,25,6,1,6,0,3,5,7,4,2,8,1,9
1540,1,2,480,0,0,0,14,3,0,5,3,8,7,2,0,9,1,6,4
8050,1,2,217,1,1,0,13,3,0,4,5,7,1,6,0,2,3,8,9
9381,1,2,329,11,3,0,11,3,0,7,2,4,5,1,0,8,6,9,3
4857,0,3,265,25,6,1,25,6,1,3,0,9,7,2,8,6,1,5,4
8548,1,2,325,0,0,0,13,3,0,4,6,5,3,2,0,1,8,9,7
1232,1,1,357,14,3,0,14,3,0,7,1,4,5,0,2,8,9,3,6
6217,0,1,225,1,1,0,0,0,0,2,0,1,7,4,3,8,5,6,9
1233,1,2,240,13,3,0,13,3,0,7,1,4,2,0,5,8,3,6,9
1879,0,1,205,39,9,1,16,3,0,4,0,7,3,9,6,8,1,5,2
5707,0,1,197,1,1,0,13,3,0,7,8,2,1,3,0,6,9,4,5
1661,0,4,341,8,3,0,8,3,0,7,4,5,2,0,3,8,9,1,6
3633,0,2,247,16,3,0,18,5,0,7,2,6,1,3,8,5,9,4,0
9788,1,2,278,11,3,0,13,3,0,1,7,2,0,3,8,5,9,6,4
5419,0,2,220,18,5,0,18,5,0,5,7,2,8,1,9,0,3,6,4
8089,1,2,298,0,0,0,0,0,0,7,5,2,3,4,0,8,1,9,6
8300,1,1,223,24,5,0,24,5,0,2,8,7,0,6,3,9,1,4,5
4075,0,1,209,14,3,0,14,3,0,1,7,2,8,3,0,6,9,5,4
9650,1,3,344,1,1,0,2,1,0,7,8,2,5,0,4,1,3,6,9
1860,1,2,341,31,7,1,14,3,0,1,3,0,7,2,9,6,8,4,5
1351,1,2,346,26,6,1,25,6,1,4,7,3,0,1,6,2,5,8,9
9296,1,1,289,0,0,0,13,3,0,4,7,5,0,2,1,8,6,3,9
8368,1,2,235,26,6,1,26,6,1,1,0,3,9,6,5,8,7,2,4
9337,1,2,369,18,5,0,13,3,0,5,2,0,9,8,4,7,3,6,1
4153,0,0,273,20,2,0,20,2,0,1,7,0,4,5,2,6,8,3,9
6353,0,3,294,33,7,1,33,7,1,7,4,0,2,1,5,8,3,6,9
9396,1,1,373,14,3,0,13,3,0,4,5,0,1,6,3,7,2,8,9
10096,1,1,359,43,9,1,26,6,1,5,0,3,4,2,7,8,6,9,1
1754,0,1,329,26,6,1,26,6,1,5,6,0,7,2,8,1,4,9,3
3783,0,2,239,18,5,0,18,5,0,8,1,4,5,7,0,6,2,3,9
1182,1,1,319,13,3,0,13,3,0,2,1,0,5,7,8,3,9,4,6
8109,1,2,243,13,3,0,11,3,0,4,5,8,2,7,3,1,9,0,6
1926,1,2,449,26,6,1,26,6,1,1,0,5,3,4,7,6,2,9,8
9755,1,2,485,11,3,0,11,3,0,7,0,4,2,1,3,8,6,9,5
3483,0,3,388,44,9,1,44,9,1,7,4,5,0,2,8,1,9,3,6
7093,0,2,203,6,1,0,12,3,0,4,1,3,5,6,0,9,7,8,2
3375,0,5,350,13,3,0,14,3,0,7,0,4,2,5,3,8,1,9,6
4369,0,1,191,11,3,0,12,3,0,4,5,7,1,2,0,6,3,8,9
1542,0,2,222,22,2,0,22,2,0,7,2,3,8,9,0,6,5,4,1
5883,0,1,278,11,3,0,11,3,0,7,0,2,4,6,3,1,8,5,9
9979,1,3,286,26,6,1,26,6,1,5,7,6,4,3,2,9,8,0,1
8859,1,2,233,28,6,1,28,6,1,8,1,5,4,6,7,0,2,3,9
3389,0,1,254,21,2,0,21,2,0,7,1,5,2,4,8,6,9,0,3
9298,1,1,232,12,3,0,12,3,0,0,2,7,9,6,5,3,8,4,1
8954,1,2,353,39,9,1,39,9,1,4,0,7,2,8,1,6,9,3,5
8087,1,2,308,19,5,0,18,5,0,4,7,1,5,0,8,6,2,3,9
4287,0,3,280,18,5,0,18,5,0,6,9,3,0,7,2,5,1,8,4
9684,1,2,245,29,6,1,29,6,1,2,1,7,3,8,9,5,6,0,4
5799,0,1,171,12,3,0,12,3,0,6,5,7,4,2,1,3,0,8,9
8422,1,1,342,13,3,0,13,3,0,7,5,4,6,3,0,2,8,1,9
8562,1,2,305,18,5,0,18,5,0,1,3,6,0,4,5,7,8,2,9
4139,0,1,273,37,8,1,13,3,0,7,3,0,2,1,4,6,8,9,5
4959,0,1,165,11,3,0,11,3,0,4,7,2,0,3,8,5,9,6,1
1215,0,2,209,17,4,0,17,4,0,2,0,1,3,5,7,8,6,9,4
1699,0,2,464,13,3,0,13,3,0,1,0,5,6,4,2,7,9,8,3
3143,0,2,370,31,7,1,31,7,1,1,3,5,2,7,0,6,4,8,9
8057,1,2,519,14,3,0,14,3,0,3,5,2,4,1,8,7,0,9,6
10074,1,2,474,13,3,0,13,3,0,4,5,0,7,2,8,1,9,6,3
9426,1,1,257,14,3,0,14,3,0,4,1,7,5,2,8,6,3,0,9
9658,1,2,508,18,5,0,18,5,0,4,7,1,0,5,3,2,8,6,9
7111,0,2,210,21,2,0,21,2,0,2,5,7,6,1,0,8,3,9,4
9266,1,1,168,3,1,0,13,3,0,1,0,5,2,7,8,6,9,3,4
9768,1,0,192,16,3,0,16,3,0,9,6,3,0,8,2,1,4,7,5
9773,1,2,315,13,3,0,11,3,0,5,0,4,3,8,1,9,7,2,6
8126,1,1,246,17,4,0,17,4,0,3,0,2,7,5,8,6,9,4,1
2036,1,1,299,10,3,0,13,3,0,7,4,5,1,2,8,0,6,9,3
9587,1,2,178,24,5,0,13,3,0,7,4,1,5,0,2,6,8,3,9
4379,0,2,367,18,5,0,18,5,0,7,5,4,0,1,2,6,3,8,9
9465,1,1,303,16,3,0,16,3,0,5,7,6,3,0,2,8,9,4,1
5893,0,2,191,0,0,0,0,0,0,4,1,5,8,0,9,2,7,3,6
9706,1,1,243,13,3,0,13,3,0,3,2,6,0,9,8,7,1,5,4
9710,1,0,275,9,3,0,9,3,0,7,0,5,2,6,8,9,1,3,4
6075,0,3,318,11,3,0,11,3,0,7,4,3,1,0,2,6,5,8,9
6809,0,2,491,33,7,1,7,2,0,1,4,3,7,6,5,2,9,0,8
5969,0,3,245,14,3,0,14,3,0,9,0,7,3,2,8,4,1,6,5
8376,1,1,208,0,0,0,0,0,0,1,5,2,4,6,7,8,0,3,9
5261,0,3,294,29,6,1,29,6,1,7,2,8,4,1,3,0,5,9,6
9323,1,3,277,0,0,0,14,3,0,4,5,3,1,0,7,2,6,8,9
9221,1,0,225,13,3,0,13,3,0,7,2,9,1,8,3,6,5,0,4
1705,0,3,454,26,6,1,26,6,1,4,1,7,5,3,2,8,0,6,9
6771,0,2,412,13,3,0,13,3,0,6,2,7,4,0,5,1,8,9,3
6043,0,3,367,10,3,0,10,3,0,7,2,8,4,1,6,0,9,3,5
6375,0,2,351,25,6,1,25,6,1,0,7,1,2,3,5,8,6,4,9
3217,0,2,311,39,9,1,39,9,1,4,0,1,9,8,7,2,5,3,6
4043,0,3,203,21,2,0,21,2,0,1,5,4,9,0,3,8,7,2,6
1678,0,4,425,18,5,0,18,5,0,8,5,4,7,2,1,6,3,9,0
9602,1,2,417,26,6,1,26,6,1,4,1,7,3,8,2,0,5,9,6
8752,1,2,336,26,6,1,26,6,1,8,3,7,1,0,6,2,9,4,5
9784,1,2,255,33,7,1,31,7,1,1,0,6,5,4,9,3,8,2,7
6005,0,4,528,30,7,1,30,7,1,4,5,7,2,0,3,1,8,9,6
5929,0,2,308,12,3,0,14,3,0,4,5,7,2,0,3,1,8,6,9
9385,1,2,295,7,2,0,7,2,0,7,3,5,0,2,4,9,8,6,1
4755,0,1,179,4,1,0,4,1,0,7,3,2,6,0,9,8,4,1,5
10054,1,0,227,39,9,1,13,3,0,7,2,5,0,3,8,9,4,6,1
8986,1,0,250,25,6,1,25,6,1,5,8,9,3,6,2,1,0,7,4
8585,1,2,224,13,3,0,12,3,0,7,3,8,0,2,9,1,6,5,4
8045,1,2,300,44,9,1,44,9,1,4,7,0,1,5,2,8,3,6,9
5063,0,1,209,11,3,0,13,3,0,7,1,5,4,2,8,3,0,6,9
4779,0,5,388,29,6,1,13,3,0,4,5,7,2,0,8,1,3,6,9
8365,1,2,213,26,6,1,26,6,1,1,3,2,7,6,8,4,0,5,9
4619,0,3,233,0,0,0,0,0,0,4,5,7,0,2,1,6,9,8,3
9505,1,2,284,22,2,0,0,0,0,5,7,3,4,1,2,0,6,8,9
8176,1,1,235,37,8,1,26,6,1,7,4,6,1,2,8,0,9,3,5
9040,1,2,416,29,6,1,26,6,1,0,6,8,3,1,7,2,9,5,4
6349,0,2,287,25,6,1,28,6,1,1,0,4,5,3,7,8,2,6,9
4841,0,3,285,0,0,0,0,0,0,5,9,3,7,1,4,0,2,8,6
8225,1,2,329,13,3,0,13,3,0,7,5,0,2,3,1,9,6,8,4
6403,0,2,324,25,6,1,25,6,1,7,2,0,5,3,4,8,6,1,9
8274,1,3,351,12,3,0,13,3,0,1,0,6,9,3,8,2,7,4,5
1913,0,3,259,31,7,1,31,7,1,2,7,1,4,5,9,0,6,8,3
1830,0,2,318,18,5,0,18,5,0,7,4,5,0,3,1,2,6,8,9
6927,0,3,317,30,7,1,30,7,1,7,0,3,6,2,9,8,4,5,1
9636,1,2,394,0,0,0,0,0,0,7,4,2,8,5,0,1,3,6,9
1434,1,0,341,13,3,0,13,3,0,7,2,1,5,8,4,6,3,9,0
4267,0,0,235,15,4,0,15,4,0,5,2,8,3,7,1,0,6,9,4
8940,1,1,177,13,3,0,13,3,0,7,1,6,4,5,8,2,0,3,9
8893,1,1,167,7,2,0,7,2,0,4,0,7,2,1,8,9,6,5,3
9021,1,3,348,18,5,0,13,3,0,1,6,3,0,5,8,9,7,4,2
9637,1,2,216,32,7,1,32,7,1,5,4,7,8,2,6,3,0,9,1
1978,1,2,249,26,6,1,26,6,1,0,3,6,5,2,9,1,8,7,4
1870,0,1,314,16,3,0,18,5,0,7,2,4,6,0,9,8,3,1,5
1114,1,3,333,9,3,0,13,3,0,0,6,2,3,9,8,5,7,4,1
4115,0,1,287,25,6,1,25,6,1,7,2,8,1,4,9,3,5,6,0
1384,0,2,268,13,3,0,13,3,0,7,4,2,5,1,3,0,8,6,9
8145,1,1,254,13,3,0,14,3,0,0,6,3,7,2,8,5,9,4,1
9375,1,2,273,11,3,0,11,3,0,7,0,3,2,8,4,5,6,1,9
1590,0,3,261,0,0,0,0,0,0,5,2,6,4,7,1,0,8,3,9
9667,1,4,339,13,3,0,13,3,0,7,2,5,4,0,1,9,8,6,3
1792,0,2,318,29,6,1,26,6,1,2,7,8,6,4,3,0,1,5,9
8677,1,1,194,18,5,0,18,5,0,7,6,8,4,2,1,5,9,3,0
9082,1,3,222,26,6,1,26,6,1,2,8,7,6,3,0,9,5,1,4
6811,0,3,319,29,6,1,29,6,1,9,8,4,5,1,7,2,3,0,6
5375,0,1,231,14,3,0,11,3,0,7,1,0,8,4,3,2,5,9,6
4707,0,4,417,0,0,0,0,0,0,7,2,3,5,0,6,1,8,4,9
1511,0,2,388,0,0,0,14,3,0,2,7,1,8,0,3,5,4,9,6
4259,0,2,363,18,5,0,0,0,0,7,0,4,1,8,3,5,2,9,6
10133,1,4,414,13,3,0,13,3,0,7,2,4,5,0,8,6,1,9,3
1247,1,0,196,0,0,0,0,0,0,1,7,4,8,5,2,9,6,3,0
4151,0,1,188,13,3,0,13,3,0,2,8,5,4,6,1,7,0,3,9
1646,0,2,220,13,3,0,13,3,0,2,3,5,8,0,7,6,1,9,4
3465,0,5,389,22,2,0,22,2,0,3,4,0,7,2,5,8,1,9,6
5895,0,1,239,13,3,0,13,3,0,7,1,8,0,2,3,6,9,5,4
9243,1,1,213,13,3,0,13,3,0,1,4,0,6,3,2,8,7,9,5
1564,1,1,360,35,8,1,35,8,1,5,0,6,7,3,4,2,1,8,9
4015,0,1,289,13,3,0,13,3,0,2,7,8,6,3,9,1,0,5,4
4649,0,3,195,13,3,0,13,3,0,7,1,2,8,0,3,6,9,4,5
9993,1,0,285,29,6,1,29,6,1,4,7,5,2,1,8,0,9,3,6
4847,0,3,317,26,6,1,26,6,1,4,2,7,1,0,8,9,6,3,5
4927,0,2,453,26,6,1,25,6,1,1,5,4,3,8,7,2,0,9,6
3077,0,2,331,13,3,0,13,3,0,2,1,4,9,5,6,8,7,0,3
9546,1,2,268,26,6,1,29,6,1,1,0,3,7,8,2,9,4,6,5
6407,0,1,218,9,3,0,13,3,0,6,0,7,2,9,1,4,5,3,8
1005,1,3,375,17,4,0,17,4,0,7,8,9,2,0,5,3,4,6,1
1097,1,3,335,19,5,0,19,5,0,0,8,2,1,7,3,4,9,6,5
1050,1,1,445,40,9,1,41,9,1,3,0,7,2,4,5,1,6,9,8
1458,0,2,346,26,6,1,29,6,1,7,4,5,2,0,8,3,9,1,6
8729,1,0,216,18,5,0,18,5,0,1,8,5,7,2,0,3,6,9,4
9998,1,2,452,14,3,0,14,3,0,7,5,1,8,6,9,2,0,3,4
5915,0,0,518,14,3,0,14,3,0,1,5,2,7,6,0,8,9,3,4
6067,0,2,173,31,7,1,31,7,1,2,7,1,8,4,9,6,5,0,3
3339,0,3,257,4,1,0,12,3,0,7,0,2,9,8,3,1,6,4,5
9079,1,2,313,13,3,0,9,3,0,0,3,6,1,9,5,8,2,7,4
8820,1,2,250,14,3,0,13,3,0,7,2,8,5,1,0,3,6,4,9
8354,1,1,192,29,6,1,11,3,0,1,0,8,3,6,2,7,9,5,4
8092,1,2,270,18,5,0,18,5,0,5,7,4,2,0,3,1,9,6,8
3117,0,2,503,11,3,0,14,3,0,7,2,3,0,4,1,9,5,8,6
9543,1,1,287,8,3,0,13,3,0,5,2,8,7,0,6,3,1,9,4
6637,0,3,229,26,6,1,20,2,0,7,8,2,1,5,4,6,0,3,9
7251,0,2,272,18,5,0,13,3,0,4,7,3,5,2,1,8,9,0,6
6435,0,1,273,26,6,1,25,6,1,7,2,5,6,3,8,0,1,4,9
4327,0,3,513,7,2,0,7,2,0,7,4,5,0,8,1,2,6,9,3
9146,1,2,299,4,1,0,12,3,0,7,2,8,3,9,0,6,1,5,4
8936,1,2,239,26,6,1,30,7,1,7,2,8,0,3,6,1,4,5,9
4435,0,3,168,21,2,0,12,3,0,8,2,4,5,7,3,9,1,0,6
8077,1,1,350,18,5,0,18,5,0,0,7,6,8,5,1,9,2,3,4
3487,0,3,228,29,6,1,29,6,1,3,7,8,6,5,2,1,0,4,9
4661,0,0,296,0,0,0,0,0,0,7,2,0,5,9,8,1,6,4,3
1784,1,0,267,32,7,1,31,7,1,4,0,1,5,8,3,7,2,9,6
4691,0,2,284,14,3,0,26,6,1,3,4,7,0,2,5,8,6,1,9
1695,1,3,640,29,6,1,29,6,1,3,8,1,2,7,9,5,0,6,4
9533,1,2,333,34,7,1,12,3,0,4,2,1,0,3,8,9,5,6,7
9370,1,1,464,7,2,0,8,3,0,5,7,1,4,0,2,8,6,3,9
6255,0,2,425,35,8,1,35,8,1,4,0,5,2,7,3,9,8,1,6
1961,1,1,311,29,6,1,29,6,1,7,0,2,3,6,8,1,9,5,4
8409,1,2,212,37,8,1,29,6,1,5,3,0,6,9,1,7,2,4,8
9980,1,2,229,14,3,0,14,3,0,4,5,7,0,1,2,8,6,3,9
4655,0,4,292,4,1,0,3,1,0,7,2,0,4,5,3,8,6,1,9
8307,1,1,293,29,6,1,26,6,1,0,6,7,2,1,3,5,4,8,9
8146,1,3,301,26,6,1,26,6,1,6,7,5,2,8,4,1,9,0,3
8981,1,1,252,14,3,0,14,3,0,4,0,7,5,2,8,3,6,9,1
8769,1,2,743,18,5,0,18,5,0,7,5,4,0,2,3,6,8,9,1
10018,1,1,196,11,3,0,11,3,0,7,4,0,1,2,5,8,6,3,9
4099,0,1,249,26,6,1,26,6,1,7,0,2,3,8,1,6,4,5,9
3475,0,3,170,14,3,0,14,3,0,8,3,9,5,1,2,0,4,6,7
1930,1,2,265,16,3,0,8,3,0,1,5,4,7,0,3,2,9,8,6
6327,0,3,261,29,6,1,29,6,1,4,1,7,2,0,9,8,6,3,5
5299,0,5,717,18,5,0,19,5,0,7,4,8,0,3,2,1,9,5,6
9234,1,2,280,25,6,1,25,6,1,7,2,8,9,5,4,1,0,6,3
6019,0,1,184,12,3,0,12,3,0,1,7,2,8,3,6,0,9,5,4
9926,1,2,194,16,3,0,16,3,0,2,7,3,0,8,9,6,1,5,4
1762,1,3,202,18,5,0,18,5,0,4,5,2,0,1,3,7,8,6,9
9479,1,2,313,17,4,0,17,4,0,5,7,4,1,0,2,3,8,9,6
1275,0,4,346,26,6,1,44,9,1,2,8,3,6,1,0,5,4,9,7
8999,1,1,261,11,3,0,13,3,0,7,5,6,8,2,4,9,1,3,0
5733,0,4,269,33,7,1,14,3,0,2,7,5,4,3,1,0,6,8,9
5145,0,2,204,25,6,1,14,3,0,7,1,4,2,5,3,8,6,9,0
8556,1,1,294,12,3,0,13,3,0,7,0,1,5,2,4,3,8,6,9
9135,1,2,345,13,3,0,13,3,0,7,0,5,2,8,9,1,3,6,4
6395,0,1,237,0,0,0,0,0,0,5,7,0,2,6,8,9,1,3,4
8444,1,3,193,4,1,0,4,1,0,7,2,8,9,3,5,0,6,1,4
3463,0,4,315,46,10,1,13,3,0,7,5,4,1,2,0,6,8,9,3
5997,0,1,181,0,0,0,0,0,0,7,4,1,8,0,6,5,2,3,9
5429,0,2,206,6,1,0,16,3,0,7,2,0,1,8,4,6,3,9,5
8832,1,0,262,38,8,1,38,8,1,7,5,2,1,8,0,3,9,6,4
1809,1,0,575,33,7,1,33,7,1,1,5,7,8,2,6,3,0,9,4
9282,1,4,500,18,5,0,18,5,0,1,0,2,8,3,7,4,6,9,5
8685,1,1,298,5,1,0,5,1,0,5,4,0,1,3,6,9,7,2,8
4831,0,1,208,13,3,0,13,3,0,4,7,2,0,3,5,8,9,1,6
3861,0,2,403,0,0,0,0,0,0,7,5,4,2,8,3,0,6,9,1
9647,1,0,440,12,3,0,12,3,0,0,6,2,5,8,9,7,4,3,1
8687,1,1,349,26,6,1,26,6,1,0,6,7,5,1,3,4,2,8,9
6317,0,3,183,26,6,1,29,6,1,7,5,4,0,2,3,1,9,8,6
10115,1,2,394,26,6,1,29,6,1,1,2,6,0,8,3,5,9,7,4
8964,1,2,275,14,3,0,14,3,0,7,5,0,1,2,8,3,9,6,4
1532,0,1,286,14,3,0,14,3,0,7,4,0,6,1,2,3,8,9,5
3605,0,1,337,17,4,0,30,7,1,4,0,1,2,5,3,8,7,9,6
5303,0,2,227,13,3,0,13,3,0,7,2,5,4,1,0,3,8,9,6
8504,1,2,217,29,6,1,29,6,1,7,0,3,6,5,1,8,9,2,4
9622,1,2,271,6,1,0,6,1,0,2,9,6,0,8,7,4,3,5,1
9567,1,3,305,11,3,0,18,5,0,7,2,8,6,9,5,0,1,3,4
5823,0,3,254,19,5,0,18,5,0,2,8,7,3,0,1,4,5,9,6
1686,1,3,345,0,0,0,0,0,0,4,5,0,7,8,6,2,9,3,1
9712,1,2,287,26,6,1,26,6,1,7,1,4,5,6,2,8,0,9,3
9627,1,2,525,4,1,0,4,1,0,5,7,2,6,3,0,1,8,4,9
9601,1,1,217,13,3,0,13,3,0,4,0,7,1,5,6,3,2,8,9
6829,0,2,225,11,3,0,11,3,0,5,4,2,6,7,1,3,8,0,9
4641,0,1,304,26,6,1,26,6,1,6,8,3,0,7,1,2,9,5,4
1307,1,2,836,14,3,0,14,3,0,4,2,0,5,3,9,8,1,6,7
9353,1,3,407,13,3,0,17,4,0,7,5,4,8,0,2,6,3,9,1
3279,0,2,200,0,0,0,0,0,0,4,5,7,1,0,8,2,3,6,9
8616,1,2,421,13,3,0,13,3,0,7,8,5,3,4,2,6,0,9,1
6581,0,2,355,14,3,0,14,3,0,1,2,5,3,7,0,8,6,9,4
8372,1,1,199,11,3,0,11,3,0,4,7,1,0,2,5,8,3,9,6
6713,0,3,331,11,3,0,13,3,0,5,4,3,7,2,0,8,1,9,6
9653,1,2,344,38,8,1,38,8,1,5,4,3,7,6,2,0,1,9,8
5725,0,1,226,25,6,1,25,6,1,1,6,3,5,0,7,4,2,9,8
10014,1,2,197,12,3,0,12,3,0,7,5,0,6,9,3,2,8,4,1
1238,1,4,255,10,3,0,10,3,0,7,4,0,2,3,8,9,6,5,1
8148,1,1,238,7,2,0,13,3,0,7,2,8,9,6,0,5,4,3,1
5927,0,4,390,9,3,0,9,3,0,7,2,0,4,3,1,8,6,5,9
4721,0,2,197,13,3,0,19,5,0,7,2,0,6,5,8,4,1,3,9
1601,0,3,235,42,9,1,42,9,1,1,5,4,6,2,7,9,8,3,0
8406,1,2,254,12,3,0,14,3,0,7,0,3,2,6,8,9,1,5,4
6999,0,4,324,20,2,0,20,2,0,4,5,1,2,0,7,6,8,3,9
3167,0,1,293,39,9,1,42,9,1,7,2,4,8,1,0,3,6,5,9
8846,1,0,304,35,8,1,31,7,1,3,2,7,0,8,6,9,4,1,5
8998,1,1,220,28,6,1,28,6,1,4,1,6,8,2,7,0,3,5,9
9499,1,1,398,34,7,1,34,7,1,4,1,2,8,5,0,6,3,9,7
1312,0,1,174,39,9,1,13,3,0,5,4,0,7,3,8,2,1,9,6
3737,0,1,495,33,7,1,33,7,1,0,5,7,4,2,3,6,8,1,9
8438,1,3,307,18,5,0,18,5,0,2,8,7,1,3,5,4,0,6,9
8383,1,1,500,5,1,0,13,3,0,0,4,1,5,7,2,9,3,8,6
5199,0,1,235,0,0,0,0,0,0,7,2,8,9,3,0,6,1,4,5
3705,0,2,281,29,6,1,29,6,1,2,3,1,8,7,4,5,9,6,0
3427,0,2,181,14,3,0,14,3,0,3,7,2,0,6,9,8,1,4,5
8398,1,3,195,4,1,0,16,3,0,5,9,6,0,8,3,7,2,1,4
9147,1,1,227,18,5,0,12,3,0,5,4,1,7,8,2,3,0,9,6
8165,1,1,373,8,3,0,11,3,0,7,5,1,4,2,8,0,6,3,9
6105,0,1,252,11,3,0,11,3,0,6,2,1,0,7,5,4,8,3,9
4033,0,4,513,13,3,0,13,3,0,8,0,4,5,7,2,1,3,9,6
9896,1,2,251,0,0,0,13,3,0,4,7,0,2,5,8,1,3,9,6
1554,1,2,353,13,3,0,13,3,0,7,0,3,2,8,6,9,4,1,5
4091,0,1,302,16,3,0,16,3,0,7,2,8,1,9,0,6,3,5,4
9959,1,1,210,45,9,1,29,6,1,4,8,5,3,7,1,0,6,2,9
3551,0,3,253,40,9,1,29,6,1,4,7,5,0,1,6,9,8,3,2
1917,1,0,358,35,8,1,35,8,1,5,1,0,3,6,7,8,9,2,4
1902,0,3,334,4,1,0,4,1,0,2,8,3,9,7,0,6,1,5,4
6243,0,1,522,39,9,1,39,9,1,7,8,5,4,1,2,6,3,0,9
5015,0,0,327,20,2,0,20,2,0,8,7,2,0,5,6,4,1,3,9
5117,0,2,476,13,3,0,6,1,0,7,1,2,8,6,4,5,0,3,9
3673,0,4,310,3,1,0,14,3,0,7,4,1,5,3,0,2,6,9,8
6319,0,2,266,14,3,0,14,3,0,7,0,4,3,8,6,1,2,9,5
1706,1,3,216,31,7,1,31,7,1,2,0,7,3,5,4,1,6,8,9
1827,0,3,240,26,6,1,26,6,1,7,4,2,5,9,3,0,1,8,6
4289,0,3,177,30,7,1,30,7,1,6,1,3,2,7,0,8,4,9,5
5233,0,2,353,30,7,1,30,7,1,1,7,2,3,5,4,8,0,9,6
5535,0,2,241,18,5,0,24,5,0,7,5,2,1,3,0,6,4,8,9
9032,1,3,348,7,2,0,12,3,0,4,0,1,3,9,8,2,7,5,6
6837,0,3,339,12,3,0,12,3,0,7,5,1,3,6,2,0,4,8,9
5263,0,1,427,5,1,0,5,1,0,1,5,3,6,7,2,8,0,9,4
8149,1,2,538,13,3,0,13,3,0,0,3,2,1,4,5,7,8,9,6
9978,1,2,311,0,0,0,0,0,0,4,5,3,7,6,2,0,8,1,9
1632,0,3,241,12,3,0,12,3,0,4,1,0,3,5,7,2,8,6,9
5809,0,1,287,8,3,0,9,3,0,7,4,5,0,3,1,2,8,9,6
1404,1,1,198,29,6,1,29,6,1,0,8,2,6,7,3,9,1,5,4
9300,1,3,238,29,6,1,42,9,1,4,7,5,0,3,1,2,8,9,6
6667,0,3,352,40,9,1,34,7,1,7,8,1,2,3,4,5,6,9,0
